k,Im_rho_0,Re_eps,Im_eps,delta_Re,delta_Im,Ck_Re,Ck_Im
85370,980424.009227479,0.4999994364556519,980424.0092221731,-5.635443480755953e-07,-5.305861122906208e-06,-0.0676811614481161,-0.6372290743523279
85371,980427.744412562,0.4999901989043363,980427.7443994227,-9.801095663675152e-06,-1.3139331713318825e-05,-1.17710263663694,-1.5780217369693013
85372,980433.01855098,0.49999407489326253,980433.0185539824,-5.925106737469932e-06,3.002351149916649e-06,-0.7115999070267125,0.36057963068096927
85373,980434.922492223,0.49998854358189215,980434.9224909552,-1.1456418107846922e-05,-1.2677628546953201e-06,-1.3759053501682823,-0.15225716084202232
85374,980447.762503759,0.4999960374869965,980447.7625015756,-3.962513003497037e-06,-2.1833693608641624e-06,-0.4758941922596783,-0.262220665894594
85375,980454.546967154,0.4999976540006815,980454.5469712464,-2.345999318476011e-06,4.0923478081822395e-06,-0.28175237525343094,0.4914872337079532
85376,980462.51938844,0.5000169549200938,980462.5193959739,1.6954920093792403e-05,7.5339339673519135e-06,2.036270416208555,0.9048185877917645
85377,980470.304789252,0.5000079905506662,980470.3048040884,7.990550666248097e-06,1.483643427491188e-05,0.9596578362438719,1.7818422044399165
85378,980474.03845874,0.49999816778342104,980474.0384637766,-1.8322165789563805e-06,5.036592483520508e-06,-0.2200475375393654,0.6048901567189396
85379,980489.174042094,0.49999775718028233,980489.1740432552,-2.242819717668265e-06,1.1611264199018478e-06,-0.26936059944329643,0.13945022242776223
85380,980492.668636317,0.5000026428283862,980492.6686382107,2.6428283862456325e-06,1.8937280401587486e-06,0.3174012751613308,0.22743500784363424
85381,980506.452255158,0.49999457064357017,980506.4522546506,-5.4293564298313335e-06,-5.073379725217819e-07,-0.6520607479102762,-0.06093082708443831
85382,980528.369846185,0.5000014196516733,980528.369844304,1.4196516733289144e-06,-1.8809223547577858e-06,0.17049886922080093,-0.22589705672401786
85383,980552.879414018,0.49998944317467875,980552.8794098704,-1.0556825321250685e-05,-4.1476450860500336e-06,-1.2678650782090413,-0.49812838626993305
85384,980560.190977186,0.5000061351046077,980560.1909767324,6.13510460767408e-06,-4.5355409383773804e-07,0.7368204594208267,-0.05447143238204949
85385,980561.630393646,0.4999999845986681,980561.6303939078,-1.5401331876496727e-08,2.618180587887764e-07,-0.0018496858903983974,0.03144410970924777
85386,980562.785531719,0.4999982087040272,980562.7855315347,-1.7912959727750533e-06,-1.842854544520378e-07,-0.21513301011491207,-0.022132514748661278
85387,980578.509834702,0.5000023064098316,980578.5098333333,2.3064098315650483e-06,-1.3686949387192726e-06,0.2769977140374702,-0.16437901193936238
85388,980584.648962102,0.5000011594213398,980584.6489551982,1.1594213398247177e-06,-6.903777830302715e-06,0.13924544386796248,-0.8291374113328236
85389,980593.74730741,0.49999933458616164,980593.7473094795,-6.654138383632713e-07,2.06951517611742e-06,-0.0799155941814786,0.24854688230382282
85390,980599.301350969,0.5000003484869325,980599.301349873,3.484869325331985e-07,-1.0960502550005913e-06,0.04185296228039584,-0.13163463446534804
85391,980607.283130297,0.5000027409203491,980607.2831295158,2.740920349131315e-06,-7.811468094587326e-07,0.3291820303042036,-0.0938150182965996
85392,980608.81894395,0.49999833344839356,980608.8189422352,-1.6665516064384711e-06,-1.7147976905107498e-06,-0.2001513256625704,-0.2059456362904489
85393,980616.922501897,0.500007206002644,980616.9225141436,7.206002644033482e-06,1.2246659025549889e-05,0.8654343354020452,1.4708125625582242
85394,980637.829731273,0.5000022166166763,980637.8297319193,2.2166166763204487e-06,6.463378667831421e-07,0.2662136381119491,0.07762458741918346
85395,980656.312004029,0.4999959354349431,980656.3120027629,-4.064565056915992e-06,-1.266133040189743e-06,-0.48815055065834956,-0.15206142160861658
85396,980682.309294536,0.4999940521151933,980682.3092978746,-5.947884806678516e-06,3.3385585993528366e-06,-0.7143355323325948,0.4009578382578068
85397,980684.432241299,0.49998785964454096,980684.4322464801,-1.2140355459044905e-05,5.181180313229561e-06,-1.4580456013213614,0.6222550229967901
85398,980706.70989378,0.5000030649305178,980706.7098883524,3.064930517826525e-06,-5.427515134215355e-06,0.36809535560535667,-0.6518396099886836
85399,980712.59947339,0.49999943293034466,980712.5994762192,-5.670696553439214e-07,2.82912515103817e-06,-0.06810454763093661,0.339775346444704
85400,980721.437354487,0.5000233861269106,980721.4373561264,2.3386126910551752e-05,1.639360561966896e-06,2.8086524804732225,0.19688570605852693
85401,980723.234582113,0.500001201317777,980723.2345832601,1.2013177770331396e-06,1.1471565812826157e-06,0.14427716770742094,0.1377724575699989
85402,980724.282541693,0.49999858856286733,980724.282546565,-1.4114371326701125e-06,4.872097633779049e-06,-0.1695123103910495,0.5851344755187765
85403,980725.595370101,0.5000012419009691,980725.5953697611,1.2419009690622929e-06,-3.3993273973464966e-07,0.14915117200040087,-0.04082561153890773
85404,980726.095946298,0.4999985900413961,980726.095946234,-1.4099586039262313e-06,-6.402842700481415e-08,-0.1693347404394352,-0.007689755598081935
85405,980729.800393357,0.4999948781166728,980729.8003923042,-5.121883327185994e-06,-1.0528601706027985e-06,-0.6151335091363354,-0.1264475447800964
85406,980731.992263545,0.5000134305307458,980731.9922679848,1.3430530745761615e-05,4.439731128513813e-06,1.6129944747770664,0.5332076531710014
85407,980736.226689285,0.4999882261013461,980736.2266931211,-1.1773898653921755e-05,3.836117684841156e-06,-1.4140344737570518,0.46071422994181077
85408,980752.986917116,0.4999978146191296,980752.9869146671,-2.1853808703786726e-06,-2.4489127099514008e-06,-0.2624622463499226,-0.29411217956591196
85409,980758.523517875,0.5000024096951984,980758.5235261157,2.4096951983798576e-06,8.240691386163235e-06,0.2894021922484437,0.9896995082207745
85410,980789.659786529,0.49999524869842854,980789.659788045,-4.751301571459532e-06,1.5159603208303452e-06,-0.5706269787724029,0.18206544981495082
85411,980793.186412387,0.5000073321469627,980793.1864053918,7.3321469626908e-06,-6.995163857936859e-06,0.8805841528493551,-0.8401127897773587
85412,980803.410614586,0.499997470796013,980803.4106137716,-2.5292039870228322e-06,-8.14325176179409e-07,-0.3037550886020931,-0.09779970983378752
85413,980817.804771997,0.5000306231137415,980817.8047641264,3.062311374146809e-05,-7.870607078075409e-06,3.677807988418153,-0.9452527208638608
85414,980867.881878337,0.5000009666025764,980867.8818806489,9.666025764243358e-07,2.3118918761610985e-06,0.11608808650914683,0.27765610258601664
85415,980885.558193848,0.4999989779886817,980885.558197644,-1.0220113182968227e-06,3.7959543988108635e-06,-0.12274262579627623,0.4558906559757412
85416,980886.543300727,0.49999703095838816,980886.5433014141,-2.969041611844414e-06,6.870832294225693e-07,-0.3565791855842745,0.0825180682543265
85417,980896.861608025,0.49999947226933084,980896.8616060611,-5.277306691642281e-07,-1.9639264792203903e-06,-0.06337997132398751,-0.235865776253895
85418,980905.647005138,0.49999660059422996,980905.6470015423,-3.3994057700437175e-06,-3.5957200452685356e-06,-0.4082655278784259,-0.43184269301446676
85419,980917.390323668,0.5000015171613222,980917.3903246253,1.5171613222397795e-06,9.57283191382885e-07,0.1822096889871986,0.11496883687823227
85420,980920.46268276,0.5000024096489691,980920.4626726367,2.4096489691372014e-06,-1.0123243555426598e-05,0.28939664015862765,-1.215792304178198
85421,980944.053206191,0.5000001764723393,980944.0532036696,1.7647233929718453e-07,-2.521439455449581e-06,0.02119416675526181,-0.3028225754524666
85422,980965.161853126,0.49999394193234165,980965.161853293,-6.058067658354371e-06,1.6693957149982452e-07,-0.7275683921750417,0.02004929005027181
85423,980977.387643712,0.5000019537064029,980977.38763503,1.953706402879618e-06,-8.682021871209145e-06,0.23463835442064632,-1.042702896352281
85424,981001.001783038,0.5000139138671279,981001.0017895924,1.3913867127901547e-05,6.554415449500084e-06,1.6710427327803083,0.7871793085149257
85425,981007.245737877,0.4999983600776327,981007.2457433942,-1.6399223672913799e-06,5.517271347343922e-06,-0.19695317836483014,0.662619249199813
85426,981025.1938375,0.5000063367297555,981025.1938292617,6.3367297554739466e-06,-8.238246664404869e-06,0.7610354555020447,-0.9894058993706658
85427,981038.039741089,0.49999470868101914,981038.0397410501,-5.291318980860105e-06,-3.888271749019623e-08,-0.6354825763757539,-0.004669778854107938
85428,981045.848145869,0.4999997215867537,981045.8481411934,-2.7841324629074293e-07,-4.675588570535183e-06,-0.03343717656976695,-0.5615339165195723
85429,981056.082852128,0.5000074696582462,981056.0828565774,7.46965824616197e-06,4.449393600225449e-06,0.8970991323879334,0.534368107197621
85430,981057.227521538,0.49998977018083984,981057.2275207948,-1.0229819160156861e-05,-7.431954145431519e-07,-1.2285919369574305,-0.08925709043300922
85431,981060.332967797,0.500010167996989,981060.3329737239,1.0167996989052241e-05,5.926936864852905e-06,1.2211671506777115,0.7118197036537227
85432,981104.473273069,0.4999951562531007,981104.4732715737,-4.843746899296786e-06,-1.4953548088669777e-06,-0.5817295782037397,-0.17959074664974992
85433,981113.229205441,0.4999998260539877,981113.2292062093,-1.7394601231623952e-07,7.683411240577698e-07,-0.02089075719246173,0.09227706717698322
85434,981125.133675223,0.5000003277992626,981125.1336803295,3.2779926262271886e-07,5.106558091938496e-06,0.03936839202079191,0.613292962381571
85435,981125.869384593,0.49999858395638525,981125.8693870726,-1.4160436147547806e-06,2.4796463549137115e-06,-0.17006554468174007,0.2978032622529913
85436,981139.953378283,0.4999962587317007,981139.9533859139,-3.741268299273237e-06,7.63090793043375e-06,-0.4493229053729486,0.916465072179405
85437,981148.581735877,0.5000008388827073,981148.5817368648,8.388827072991489e-07,9.87784005701542e-07,0.10074904688979379,0.11863195681768221
85438,981154.147907445,0.4999994775930184,981154.1479034111,-5.224069816178734e-07,-4.033907316625118e-06,-0.06274060131246213,-0.4844685840529766
85439,981165.496727084,0.4999970560606929,981165.4967345409,-2.9439393071095665e-06,7.456867024302483e-06,-0.35356442171470387,0.8955629183264369
85440,981167.023300461,0.5000049761186445,981167.0233031636,4.976118644473004e-06,2.7025816962122917e-06,0.5976273038876796,0.3245775931081311
85441,981173.510712682,0.5000039451519918,981173.5107085804,3.945151991757712e-06,-4.101661033928394e-06,0.4738091506077757,-0.49260574361312875
85442,981178.327503397,0.49999577649975296,981178.3275039222,-4.223500247035883e-06,5.25149516761303e-07,-0.5072385218162972,0.06306997727808657
85443,981205.821869673,0.5000134421159309,981205.8218778315,1.3442115930906162e-05,8.158502168953419e-06,1.6143858449307231,0.9798286583076001
85444,981229.709572536,0.49999976472186713,981229.7095731999,-2.3527813286516874e-07,6.638001650571823e-07,-0.028256688848066886,0.07972179349138762
85445,981232.760300623,0.49999832386548443,981232.760300869,-1.6761345155713592e-06,2.4598557502031326e-07,-0.20130222429615696,0.029542642870449325
85446,981243.238898932,0.5000000838569777,981243.2389026978,8.385697769508482e-08,3.7658028304576874e-06,0.010071146424080142,0.4522694801577353
85447,981244.649978835,0.5000022799776245,981244.6499775014,2.2799776244752934e-06,-1.3336539268493652e-06,0.2738232301098419,-0.16017061842113936
85448,981245.094575115,0.49999780373482583,981245.0945755036,-2.1962651741702643e-06,3.885943442583084e-07,-0.26376944129329244,0.04666982579345
85449,981259.134365348,0.5000026229113698,981259.134369759,2.622911369765113e-06,4.41097654402256e-06,0.3150092596747306,0.5297542538387718
85450,981299.301520529,0.4999891079035123,981299.3015303733,-1.0892096487691294e-05,9.844312444329262e-06,-1.3081308390533344,1.1822929325181901
85451,981301.706609269,0.5000026596501359,981301.7066163488,2.6596501359055225e-06,7.079797796905041e-06,0.31942155193006894,0.8502772485406416
85452,981303.661096652,0.4999994173436348,981303.6610984203,-5.826563652111538e-07,1.768232323229313e-06,-0.06997649724869338,0.21236308687139366
85453,981315.605824626,0.5000010788171116,981315.6058232795,1.078817111643815e-06,-1.346576027572155e-06,0.12956494968939133,-0.16172255091457044
85454,981320.759028257,0.5000000561122946,981320.7590303331,5.611229458857281e-08,2.0761508494615555e-06,0.0067390353256883495,0.24934382061126042
85455,981332.495566412,0.5000043914051694,981332.4955678454,4.3914051693905165e-06,1.4334218576550484e-06,0.5274037496224555,0.17215265578033248
85456,981352.570676887,0.5000006697742773,981352.570677586,6.69774277262114e-07,6.990740075707436e-07,0.08043927891029365,0.08395814975724003
85457,981352.986356927,0.500000307234237,981352.9863566126,3.072342370513681e-07,-3.14321368932724e-07,0.0368985512342909,-0.03774970929967495
85458,981356.241162371,0.5000017067000853,981356.241158637,1.7067000852577507e-06,-3.734021447598934e-06,0.20497312129612263,-0.44845256510632375
85459,981376.616682005,0.5000124600914838,981376.6166887782,1.2460091483812441e-05,6.7731598392128944e-06,1.4964456058409126,0.8134503099127365
85460,981377.576889476,0.5000017327855996,981377.5768921387,1.7327855995619146e-06,2.662651240825653e-06,0.20810596773687945,0.3197819818896909
85461,981388.262713062,0.4999960479727366,981388.2627153896,-3.952027263387503e-06,2.3276079446077347e-06,-0.4746348644504654,0.2795435880510004
85462,981390.990009991,0.499995300725605,981390.9900084395,-4.6992743950036164e-06,-1.5514669939875603e-06,-0.5643785624029957,-0.18632976882843263
85463,981405.069118029,0.5000027284801893,981405.0691176172,2.7284801893401323e-06,-4.1176099330186844e-07,0.32768797847644143,-0.04945211918257419
85464,981417.572007295,0.4999999323500265,981417.57200822,-6.764997351194069e-08,9.25036147236824e-07,-0.008124700025574999,0.11109599633156192
85465,981430.267875854,0.5000006671766603,981430.2678773056,6.671766602517337e-07,1.4515826478600502e-06,0.08012730748007653,0.17433375009542482
85466,981442.099983546,0.4999979999126533,981442.09998234,-2.0000873466874403e-06,-1.2059463188052177e-06,-0.2402086634064302,-0.14483305134641958
85467,981459.977680933,0.5000041883295755,981459.9776790054,4.1883295754940875e-06,-1.9276048988103867e-06,0.5030145562899149,-0.23150358762371032
85468,981465.579426939,0.5000003512653131,981465.579427319,3.512653130588461e-07,3.7997961044311523e-07,0.04218664324368257,0.04563520413116261
85469,981474.045404904,0.5000032456544519,981474.0453924346,3.245654451866642e-06,-1.2469477951526642e-05,0.3898001350057297,-1.4975729120395496
85470,981476.7183132,0.5000076745659653,981476.7183137332,7.674565965287705e-06,5.331821739673615e-07,0.9217083622870038,0.06403469207130047
85471,981481.964845246,0.49999842122553656,981481.964839222,-1.5787744634399026e-06,-6.024027243256569e-06,-0.18960937096632072,-0.7234801694151778
85472,981485.665127946,0.5000064861856721,981485.6651259584,6.486185672116562e-06,-1.987558789551258e-06,0.7789849745739814,-0.23870399513827795
85473,981490.352342829,0.49999822849516695,981490.3523402326,-1.7715048330479988e-06,-2.596410922706127e-06,-0.212756112311424,-0.3118265801891298
85474,981503.875568287,0.49999863029802294,981503.8755689567,-1.3697019770608776e-06,6.69737346470356e-07,-0.16449995632433467,0.08043484355593704
85475,981505.686103305,0.5000009146084684,981505.6861067398,9.14608468405298e-07,3.4348340705037117e-06,0.10984364162880311,0.4125204344025591
85476,981506.00350661,0.5000015652490126,981506.0035037057,1.565249012625003e-06,-2.9043294489383698e-06,0.1879849766779426,-0.34880731392899655
85477,981512.768462613,0.49999620207354234,981512.768464774,-3.7979264576604166e-06,2.161017619073391e-06,-0.4561274984422437,0.25953624212217263
85478,981515.979644515,0.500005137824604,981515.9796419189,5.137824603984598e-06,-2.5960616767406464e-06,0.6170480419186793,-0.31178463606768575
85479,981530.804155246,0.49999814899473016,981530.8041542934,-1.8510052698372803e-06,-9.526265785098076e-07,-0.2223040421520926,-0.1144095819256445
